,weather_grid,fips,county,state
11396,13590,05001,Arkansas,AR
5251,13591,05001,Arkansas,AR
11382,13592,05001,Arkansas,AR
5249,13593,05107,Phillips,AR
11381,13594,28027,Coahoma,MS
5247,13595,28119,Quitman,MS
11372,13596,28107,Panola,MS
11363,13597,28107,Panola,MS
5245,13598,28071,Lafayette,MS
11356,13599,28071,Lafayette,MS
5240,13600,28115,Pontotoc,MS
11344,13601,28145,Union,MS
5239,13602,28081,Lee,MS
11340,13603,28057,Itawamba,MS
5232,13604,01059,Franklin,AL
11332,13605,01059,Franklin,AL
5229,13606,01059,Franklin,AL
11327,13607,01079,Lawrence,AL
11320,13608,01079,Lawrence,AL
5227,13609,01103,Morgan,AL
11311,13610,01103,Morgan,AL
5224,13611,01095,Marshall,AL
11297,13612,01095,Marshall,AL
5219,13613,01049,DeKalb,AL
11295,13614,01019,Cherokee,AL
5216,13615,13055,Chattooga,GA
11286,13616,13115,Floyd,GA
11274,13617,13015,Bartow,GA
5215,13618,13057,Cherokee,GA
11265,13619,13057,Cherokee,GA
5209,13620,13085,Dawson,GA
11244,13621,13139,Hall,GA
5207,13622,13011,Banks,GA
11242,13623,13119,Franklin,GA
5202,13624,13119,Franklin,GA
11228,13625,13147,Hart,GA
5197,13626,45007,Anderson,SC
11217,13627,45001,Abbeville,SC
11202,13628,45059,Laurens,SC
5195,13629,45059,Laurens,SC
11193,13630,45071,Newberry,SC
5194,13631,45039,Fairfield,SC
11181,13632,45039,Fairfield,SC
5191,13633,45039,Fairfield,SC
11179,13634,45055,Kershaw,SC
5185,13635,45055,Kershaw,SC
11169,13636,45031,Darlington,SC
11160,13637,45031,Darlington,SC
5180,13638,45069,Marlboro,SC
11152,13639,45033,Dillon,SC
5175,13640,37155,Robeson,NC
11142,13641,37047,Columbus,NC
5173,13642,37047,Columbus,NC
11139,13643,37047,Columbus,NC
5167,13644,37141,Pender,NC
11130,13645,37141,Pender,NC
5165,13646,37141,Pender,NC
11129,13647,37133,Onslow,NC
11744,13710,06083,Santa Barbara,CA
11747,13711,06083,Santa Barbara,CA
11746,13712,06083,Santa Barbara,CA
11751,13713,06083,Santa Barbara,CA
11750,13714,06083,Santa Barbara,CA
11757,13715,06111,Ventura,CA
11756,13716,06111,Ventura,CA
11768,13717,06111,Ventura,CA
11765,13718,06037,Los Angeles,CA
11764,13719,06037,Los Angeles,CA
11772,13720,06037,Los Angeles,CA
11771,13721,06037,Los Angeles,CA
11776,13722,06071,San Bernardino,CA
11774,13723,06071,San Bernardino,CA
11779,13724,06071,San Bernardino,CA
11778,13725,06071,San Bernardino,CA
11782,13726,06071,San Bernardino,CA
11781,13727,06071,San Bernardino,CA
11787,13728,06071,San Bernardino,CA
11786,13729,06071,San Bernardino,CA
11785,13730,06071,San Bernardino,CA
11790,13731,06071,San Bernardino,CA
11789,13732,06071,San Bernardino,CA
11794,13733,06071,San Bernardino,CA
11792,13734,06071,San Bernardino,CA
11798,13735,04015,Mohave,AZ
11796,13736,04015,Mohave,AZ
11805,13737,04015,Mohave,AZ
11804,13738,04015,Mohave,AZ
11803,13739,04015,Mohave,AZ
11808,13740,04025,Yavapai,AZ
11807,13741,04025,Yavapai,AZ
11812,13742,04025,Yavapai,AZ
11811,13743,04025,Yavapai,AZ
11816,13744,04025,Yavapai,AZ
11815,13745,04025,Yavapai,AZ
11821,13746,04025,Yavapai,AZ
11819,13747,04005,Coconino,AZ
11827,13748,04005,Coconino,AZ
11825,13749,04005,Coconino,AZ
11824,13750,04017,Navajo,AZ
11830,13751,04017,Navajo,AZ
11829,13752,04017,Navajo,AZ
11835,13753,04017,Navajo,AZ
11833,13754,04001,Apache,AZ
11840,13755,04001,Apache,AZ
11837,13756,04001,Apache,AZ
11850,13757,35006,Cibola,NM
11848,13758,35006,Cibola,NM
11846,13759,35006,Cibola,NM
11855,13760,35006,Cibola,NM
11853,13761,35006,Cibola,NM
11861,13762,35006,Cibola,NM
11858,13763,35006,Cibola,NM
11869,13764,35061,Valencia,NM
11866,13765,35061,Valencia,NM
11875,13766,35061,Valencia,NM
11872,13767,35057,Torrance,NM
11881,13768,35057,Torrance,NM
11880,13769,35057,Torrance,NM
11879,13770,35057,Torrance,NM
11885,13771,35057,Torrance,NM
11883,13772,35019,Guadalupe,NM
11890,13773,35019,Guadalupe,NM
11888,13774,35019,Guadalupe,NM
11895,13775,35011,De Baca,NM
11893,13776,35011,De Baca,NM
11906,13777,35037,Quay,NM
11902,13778,35009,Curry,NM
11900,13779,35009,Curry,NM
11912,13780,35009,Curry,NM
11909,13781,48369,Parmer,TX
11918,13782,48369,Parmer,TX
11915,13783,48069,Castro,TX
11925,13784,48069,Castro,TX
11924,13785,48437,Swisher,TX
11935,13786,48437,Swisher,TX
11932,13787,48045,Briscoe,TX
11948,13788,48045,Briscoe,TX
11945,13789,48191,Hall,TX
11942,13790,48191,Hall,TX
11956,13791,48075,Childress,TX
11953,13792,48075,Childress,TX
11964,13793,40057,Harmon,OK
11959,13794,40065,Jackson,OK
11972,13795,40065,Jackson,OK
11969,13796,40065,Jackson,OK
11982,13797,40075,Kiowa,OK
11980,13798,40031,Comanche,OK
11978,13799,40031,Comanche,OK
11987,13800,40031,Comanche,OK
11986,13801,40137,Stephens,OK
11999,13802,40137,Stephens,OK
11996,13803,40049,Garvin,OK
12010,13804,40049,Garvin,OK
12006,13805,40123,Pontotoc,OK
12016,13806,40123,Pontotoc,OK
12013,13807,40029,Coal,OK
12030,13808,40029,Coal,OK
12027,13809,40005,Atoka,OK
12025,13810,40121,Pittsburg,OK
12040,13811,40127,Pushmataha,OK
12038,13812,40127,Pushmataha,OK
12045,13813,40079,Le Flore,OK
12043,13814,40079,Le Flore,OK
12055,13815,05113,Polk,AR
12051,13816,05113,Polk,AR
12067,13817,05097,Montgomery,AR
12064,13818,05097,Montgomery,AR
12062,13819,05051,Garland,AR
12077,13820,05051,Garland,AR
12075,13821,05125,Saline,AR
12083,13822,05125,Saline,AR
12080,13823,05119,Pulaski,AR
12090,13824,05119,Pulaski,AR
12088,13825,05085,Lonoke,AR
12099,13826,05117,Prairie,AR
12096,13827,05095,Monroe,AR
12114,13828,05095,Monroe,AR
12111,13829,05107,Phillips,AR
12108,13830,05107,Phillips,AR
12126,13831,28143,Tunica,MS
12121,13832,28137,Tate,MS
12136,13833,28137,Tate,MS
12134,13834,28093,Marshall,MS
12147,13835,28093,Marshall,MS
12142,13836,28009,Benton,MS
12164,13837,28139,Tippah,MS
12160,13838,28117,Prentiss,MS
12159,13839,28117,Prentiss,MS
12173,13840,28141,Tishomingo,MS
12168,13841,01033,Colbert,AL
12181,13842,01033,Colbert,AL
12180,13843,01079,Lawrence,AL
12193,13844,01079,Lawrence,AL
12192,13845,01083,Limestone,AL
12201,13846,01089,Madison,AL
12198,13847,01089,Madison,AL
12219,13848,01071,Jackson,AL
12217,13849,01071,Jackson,AL
12210,13850,01049,DeKalb,AL
12230,13851,13295,Walker,GA
12225,13852,13295,Walker,GA
12244,13853,13129,Gordon,GA
12241,13854,13123,Gilmer,GA
12257,13855,13123,Gilmer,GA
12253,13856,13187,Lumpkin,GA
12278,13857,13187,Lumpkin,GA
12272,13858,13137,Habersham,GA
12270,13859,13257,Stephens,GA
12284,13860,45073,Oconee,SC
12283,13861,45073,Oconee,SC
12293,13862,45007,Anderson,SC
12292,13863,45045,Greenville,SC
12301,13864,45059,Laurens,SC
12298,13865,45059,Laurens,SC
12311,13866,45087,Union,SC
12308,13867,45023,Chester,SC
12325,13868,45023,Chester,SC
12322,13869,45057,Lancaster,SC
12320,13870,45057,Lancaster,SC
12331,13871,45025,Chesterfield,SC
12329,13872,45025,Chesterfield,SC
12343,13873,45025,Chesterfield,SC
12338,13874,45069,Marlboro,SC
12348,13875,37155,Robeson,NC
12347,13876,37155,Robeson,NC
12362,13877,37155,Robeson,NC
12361,13878,37017,Bladen,NC
12359,13879,37017,Bladen,NC
12367,13880,37141,Pender,NC
12365,13881,37141,Pender,NC
12374,13882,37133,Onslow,NC
12373,13883,37133,Onslow,NC
12382,13884,37133,Onslow,NC
12381,13885,37031,Carteret,NC
12388,13886,37031,Carteret,NC
12387,13887,37031,Carteret,NC
11743,13946,06083,Santa Barbara,CA
702,13947,06083,Santa Barbara,CA
11745,13948,06083,Santa Barbara,CA
11749,13949,06083,Santa Barbara,CA
5066,13950,06083,Santa Barbara,CA
11753,13951,06111,Ventura,CA
704,13952,06029,Kern,CA
11763,13953,06029,Kern,CA
5068,13954,06029,Kern,CA
11760,13955,06029,Kern,CA
706,13956,06029,Kern,CA
11770,13957,06029,Kern,CA
5070,13958,06071,San Bernardino,CA
11773,13959,06071,San Bernardino,CA
11777,13960,06071,San Bernardino,CA
707,13961,06071,San Bernardino,CA
11780,13962,06071,San Bernardino,CA
5072,13963,06071,San Bernardino,CA
11784,13964,06071,San Bernardino,CA
708,13965,06071,San Bernardino,CA
11783,13966,06071,San Bernardino,CA
5073,13967,06071,San Bernardino,CA
11788,13968,06071,San Bernardino,CA
11791,13969,06071,San Bernardino,CA
709,13970,06071,San Bernardino,CA
11795,13971,04015,Mohave,AZ
5074,13972,04015,Mohave,AZ
11801,13973,04015,Mohave,AZ
711,13974,04015,Mohave,AZ
11800,13975,04015,Mohave,AZ
5075,13976,04025,Yavapai,AZ
11806,13977,04025,Yavapai,AZ
712,13978,04025,Yavapai,AZ
11810,13979,04025,Yavapai,AZ
11814,13980,04025,Yavapai,AZ
5077,13981,04025,Yavapai,AZ
11817,13982,04005,Coconino,AZ
713,13983,04005,Coconino,AZ
11823,13984,04005,Coconino,AZ
5078,13985,04005,Coconino,AZ
11822,13986,04017,Navajo,AZ
714,13987,04017,Navajo,AZ
11828,13988,04017,Navajo,AZ
11832,13989,04017,Navajo,AZ
5080,13990,04001,Apache,AZ
11836,13991,04001,Apache,AZ
715,13992,04001,Apache,AZ
11844,13993,35006,Cibola,NM
5082,13994,35006,Cibola,NM
11842,13995,35006,Cibola,NM
718,13996,35006,Cibola,NM
11851,13997,35006,Cibola,NM
5083,13998,35006,Cibola,NM
11856,13999,35006,Cibola,NM
11864,14000,35061,Valencia,NM
719,14001,35001,Bernalillo,NM
11871,14002,35061,Valencia,NM
5084,14003,35001,Bernalillo,NM
11878,14004,35057,Torrance,NM
721,14005,35057,Torrance,NM
11876,14006,35057,Torrance,NM
5088,14007,35057,Torrance,NM
11882,14008,35019,Guadalupe,NM
11886,14009,35019,Guadalupe,NM
722,14010,35019,Guadalupe,NM
11892,14011,35019,Guadalupe,NM
5091,14012,35037,Quay,NM
11899,14013,35037,Quay,NM
723,14014,35037,Quay,NM
11898,14015,35037,Quay,NM
5092,14016,35009,Curry,NM
11908,14017,48117,Deaf Smith,TX
724,14018,48117,Deaf Smith,TX
11914,14019,48117,Deaf Smith,TX
11920,14020,48381,Randall,TX
5095,14021,48381,Randall,TX
11928,14022,48011,Armstrong,TX
725,14023,48011,Armstrong,TX
11939,14024,48011,Armstrong,TX
5096,14025,48129,Donley,TX
11936,14026,48129,Donley,TX
726,14027,48087,Collingsworth,TX
11949,14028,48087,Collingsworth,TX
11958,14029,40057,Harmon,OK
5097,14030,40055,Greer,OK
11968,14031,40055,Greer,OK
728,14032,40075,Kiowa,OK
11976,14033,40075,Kiowa,OK
5100,14034,40031,Comanche,OK
11975,14035,40015,Caddo,OK
731,14036,40051,Grady,OK
11984,14037,40051,Grady,OK
5102,14038,40087,McClain,OK
11992,14039,40087,McClain,OK
12004,14040,40049,Garvin,OK
736,14041,40123,Pontotoc,OK
12012,14042,40123,Pontotoc,OK
5107,14043,40063,Hughes,OK
12021,14044,40063,Hughes,OK
738,14045,40121,Pittsburg,OK
12019,14046,40121,Pittsburg,OK
5109,14047,40077,Latimer,OK
12034,14048,40077,Latimer,OK
12041,14049,40079,Le Flore,OK
739,14050,40079,Le Flore,OK
12050,14051,05127,Scott,AR
5111,14052,05127,Scott,AR
12060,14053,05127,Scott,AR
740,14054,05149,Yell,AR
12059,14055,05149,Yell,AR
5112,14056,05105,Perry,AR
12070,14057,05105,Perry,AR
744,14058,05119,Pulaski,AR
12079,14059,05119,Pulaski,AR
12087,14060,05119,Pulaski,AR
5116,14061,05085,Lonoke,AR
12093,14062,05117,Prairie,AR
746,14063,05117,Prairie,AR
12104,14064,05095,Monroe,AR
5118,14065,05077,Lee,AR
12101,14066,05077,Lee,AR
749,14067,28143,Tunica,MS
12118,14068,28033,DeSoto,MS
12130,14069,28033,DeSoto,MS
5124,14070,28093,Marshall,MS
12141,14071,28093,Marshall,MS
755,14072,28009,Benton,MS
12155,14073,28139,Tippah,MS
5125,14074,28003,Alcorn,MS
12149,14075,28003,Alcorn,MS
761,14076,28141,Tishomingo,MS
12167,14077,01077,Lauderdale,AL
5130,14078,01077,Lauderdale,AL
12176,14079,01077,Lauderdale,AL
12188,14080,01083,Limestone,AL
765,14081,01083,Limestone,AL
12196,14082,01089,Madison,AL
5131,14083,01089,Madison,AL
12208,14084,01071,Jackson,AL
767,14085,01071,Jackson,AL
12205,14086,01071,Jackson,AL
5137,14087,13295,Walker,GA
12223,14088,13047,Catoosa,GA
12233,14089,13313,Whitfield,GA
770,14090,13213,Murray,GA
12246,14091,13111,Fannin,GA
5142,14092,13291,Union,GA
12264,14093,13291,Union,GA
779,14094,13281,Towns,GA
12258,14095,13241,Rabun,GA
5146,14096,45073,Oconee,SC
12279,14097,45077,Pickens,SC
782,14098,45077,Pickens,SC
12288,14099,45045,Greenville,SC
12296,14100,45083,Spartanburg,SC
5147,14101,45083,Spartanburg,SC
12306,14102,45087,Union,SC
783,14103,45091,York,SC
12316,14104,45091,York,SC
5151,14105,45057,Lancaster,SC
12315,14106,37179,Union,NC
789,14107,37179,Union,NC
12328,14108,37007,Anson,NC
12333,14109,37153,Richmond,NC
5154,14110,37153,Richmond,NC
12346,14111,37165,Scotland,NC
791,14112,37155,Robeson,NC
12357,14113,37051,Cumberland,NC
5159,14114,37051,Cumberland,NC
12353,14115,37163,Sampson,NC
794,14116,37061,Duplin,NC
12364,14117,37061,Duplin,NC
5161,14118,37133,Onslow,NC
12372,14119,37133,Onslow,NC
12378,14120,37103,Jones,NC
796,14121,37049,Craven,NC
12386,14122,37031,Carteret,NC
5163,14123,37031,Carteret,NC
12389,14124,37031,Carteret,NC
13455,14181,06079,San Luis Obispo,CA
13454,14182,06079,San Luis Obispo,CA
13447,14183,06079,San Luis Obispo,CA
13445,14184,06079,San Luis Obispo,CA
13438,14185,06079,San Luis Obispo,CA
13436,14186,06079,San Luis Obispo,CA
13431,14187,06029,Kern,CA
13429,14188,06029,Kern,CA
13425,14189,06029,Kern,CA
13424,14190,06029,Kern,CA
13423,14191,06029,Kern,CA
13417,14192,06029,Kern,CA
13416,14193,06029,Kern,CA
13411,14194,06071,San Bernardino,CA
13410,14195,06071,San Bernardino,CA
13405,14196,06071,San Bernardino,CA
13404,14197,06071,San Bernardino,CA
13400,14198,06071,San Bernardino,CA
13399,14199,06071,San Bernardino,CA
13395,14200,06071,San Bernardino,CA
13394,14201,06071,San Bernardino,CA
13393,14202,06071,San Bernardino,CA
13386,14203,06071,San Bernardino,CA
13385,14204,06071,San Bernardino,CA
13378,14205,06071,San Bernardino,CA
13376,14206,32003,Clark,NV
13369,14207,04015,Mohave,AZ
13368,14208,04015,Mohave,AZ
13364,14209,04015,Mohave,AZ
13363,14210,04015,Mohave,AZ
13362,14211,04015,Mohave,AZ
13352,14212,04025,Yavapai,AZ
13351,14213,04025,Yavapai,AZ
13345,14214,04025,Yavapai,AZ
13342,14215,04005,Coconino,AZ
13337,14216,04005,Coconino,AZ
13336,14217,04005,Coconino,AZ
13332,14218,04005,Coconino,AZ
13331,14219,04005,Coconino,AZ
13327,14220,04005,Coconino,AZ
13325,14221,04005,Coconino,AZ
13324,14222,04017,Navajo,AZ
13317,14223,04017,Navajo,AZ
13316,14224,04017,Navajo,AZ
13311,14225,04017,Navajo,AZ
13309,14226,04001,Apache,AZ
13303,14227,04001,Apache,AZ
13301,14228,04001,Apache,AZ
13296,14229,35031,McKinley,NM
13295,14230,35031,McKinley,NM
13294,14231,35006,Cibola,NM
13286,14232,35006,Cibola,NM
13285,14233,35006,Cibola,NM
13280,14234,35006,Cibola,NM
13279,14235,35006,Cibola,NM
13271,14236,35001,Bernalillo,NM
13269,14237,35001,Bernalillo,NM
13263,14238,35001,Bernalillo,NM
13261,14239,35001,Bernalillo,NM
13254,14240,35049,Santa Fe,NM
13251,14241,35049,Santa Fe,NM
13249,14242,35047,San Miguel,NM
13237,14243,35047,San Miguel,NM
13234,14244,35019,Guadalupe,NM
13229,14245,35019,Guadalupe,NM
13227,14246,35019,Guadalupe,NM
13222,14247,35019,Guadalupe,NM
13219,14248,35019,Guadalupe,NM
13214,14249,35037,Quay,NM
13212,14250,35037,Quay,NM
13211,14251,35037,Quay,NM
13197,14252,35037,Quay,NM
13196,14253,48117,Deaf Smith,TX
13187,14254,48117,Deaf Smith,TX
13185,14255,48117,Deaf Smith,TX
13175,14256,48381,Randall,TX
13173,14257,48381,Randall,TX
13163,14258,48381,Randall,TX
13159,14259,48011,Armstrong,TX
13148,14260,48011,Armstrong,TX
13145,14261,48129,Donley,TX
13141,14262,48129,Donley,TX
13125,14263,48087,Collingsworth,TX
13121,14264,48087,Collingsworth,TX
13110,14265,40009,Beckham,OK
13108,14266,40009,Beckham,OK
13100,14267,40009,Beckham,OK
13098,14268,40149,Washita,OK
13089,14269,40149,Washita,OK
13087,14270,40015,Caddo,OK
13084,14271,40015,Caddo,OK
13072,14272,40015,Caddo,OK
13070,14273,40051,Grady,OK
13061,14274,40087,McClain,OK
13058,14275,40027,Cleveland,OK
13049,14276,40125,Pottawatomie,OK
13047,14277,40125,Pottawatomie,OK
13037,14278,40133,Seminole,OK
13036,14279,40063,Hughes,OK
13024,14280,40063,Hughes,OK
13023,14281,40121,Pittsburg,OK
13020,14282,40121,Pittsburg,OK
13002,14283,40061,Haskell,OK
13000,14284,40061,Haskell,OK
12988,14285,40079,Le Flore,OK
12987,14286,40079,Le Flore,OK
12977,14287,05131,Sebastian,AR
12972,14288,05131,Sebastian,AR
12960,14289,05083,Logan,AR
12957,14290,05083,Logan,AR
12956,14291,05149,Yell,AR
12941,14292,05149,Yell,AR
12934,14293,05029,Conway,AR
12922,14294,05029,Conway,AR
12919,14295,05045,Faulkner,AR
12908,14296,05045,Faulkner,AR
12904,14297,05145,White,AR
12891,14298,05145,White,AR
12890,14299,05147,Woodruff,AR
12877,14300,05147,Woodruff,AR
12876,14301,05123,St. Francis,AR
12874,14302,05123,St. Francis,AR
12856,14303,05035,Crittenden,AR
12853,14304,47157,Shelby,TN
12843,14305,47157,Shelby,TN
12842,14306,47047,Fayette,TN
12832,14307,47047,Fayette,TN
12831,14308,47069,Hardeman,TN
12819,14309,47069,Hardeman,TN
12817,14310,47109,McNairy,TN
12815,14311,47109,McNairy,TN
12799,14312,47071,Hardin,TN
12797,14313,47181,Wayne,TN
12785,14314,47181,Wayne,TN
12782,14315,47099,Lawrence,TN
12771,14316,47055,Giles,TN
12769,14317,47055,Giles,TN
12759,14318,47103,Lincoln,TN
12757,14319,47103,Lincoln,TN
12745,14320,47051,Franklin,TN
12743,14321,47051,Franklin,TN
12740,14322,47115,Marion,TN
12718,14323,47065,Hamilton,TN
12716,14324,47065,Hamilton,TN
12704,14325,47011,Bradley,TN
12700,14326,47139,Polk,TN
12683,14327,47139,Polk,TN
12678,14328,37039,Cherokee,NC
12664,14329,37039,Cherokee,NC
12662,14330,37113,Macon,NC
12659,14331,37113,Macon,NC
12635,14332,37099,Jackson,NC
12628,14333,37175,Transylvania,NC
12614,14334,45045,Greenville,SC
12610,14335,45045,Greenville,SC
12597,14336,45083,Spartanburg,SC
12592,14337,45083,Spartanburg,SC
12579,14338,45021,Cherokee,SC
12575,14339,45091,York,SC
12561,14340,45091,York,SC
12558,14341,37119,Mecklenburg,NC
12556,14342,37179,Union,NC
12535,14343,37179,Union,NC
12531,14344,37007,Anson,NC
12513,14345,37153,Richmond,NC
12509,14346,37153,Richmond,NC
12499,14347,37125,Moore,NC
12493,14348,37093,Hoke,NC
12485,14349,37051,Cumberland,NC
12481,14350,37163,Sampson,NC
12479,14351,37163,Sampson,NC
12462,14352,37061,Duplin,NC
12458,14353,37061,Duplin,NC
12447,14354,37107,Lenoir,NC
12443,14355,37103,Jones,NC
12431,14356,37049,Craven,NC
12428,14357,37137,Pamlico,NC
12416,14358,37137,Pamlico,NC
12415,14359,37031,Carteret,NC
12403,14360,37031,Carteret,NC
12401,14361,37095,Hyde,NC
12399,14362,37055,Dare,NC
13453,14416,06079,San Luis Obispo,CA
5064,14417,06079,San Luis Obispo,CA
13452,14418,06079,San Luis Obispo,CA
5063,14419,06079,San Luis Obispo,CA
13443,14420,06079,San Luis Obispo,CA
13435,14421,06029,Kern,CA
5062,14422,06029,Kern,CA
13428,14423,06029,Kern,CA
5060,14424,06029,Kern,CA
13422,14425,06029,Kern,CA
5059,14426,06029,Kern,CA
13421,14427,06029,Kern,CA
5058,14428,06029,Kern,CA
13415,14429,06029,Kern,CA
5056,14430,06071,San Bernardino,CA
13409,14431,06071,San Bernardino,CA
13403,14432,06071,San Bernardino,CA
5055,14433,06071,San Bernardino,CA
13398,14434,06071,San Bernardino,CA
5054,14435,06071,San Bernardino,CA
13392,14436,06071,San Bernardino,CA
5053,14437,06071,San Bernardino,CA
13391,14438,06071,San Bernardino,CA
5051,14439,06071,San Bernardino,CA
13383,14440,06071,San Bernardino,CA
13374,14441,32003,Clark,NV
5049,14442,32003,Clark,NV
13367,14443,04015,Mohave,AZ
5048,14444,04015,Mohave,AZ
13360,14445,04015,Mohave,AZ
5047,14446,04015,Mohave,AZ
13359,14447,04015,Mohave,AZ
5046,14448,04025,Yavapai,AZ
13349,14449,04005,Coconino,AZ
5043,14450,04005,Coconino,AZ
13340,14451,04005,Coconino,AZ
13335,14452,04005,Coconino,AZ
5042,14453,04005,Coconino,AZ
13330,14454,04005,Coconino,AZ
5041,14455,04005,Coconino,AZ
13323,14456,04005,Coconino,AZ
5039,14457,04005,Coconino,AZ
13322,14458,04017,Navajo,AZ
5038,14459,04017,Navajo,AZ
13315,14460,04017,Navajo,AZ
13308,14461,04017,Navajo,AZ
5037,14462,04001,Apache,AZ
13300,14463,04001,Apache,AZ
5035,14464,04001,Apache,AZ
13292,14465,35031,McKinley,NM
5034,14466,35031,McKinley,NM
13290,14467,35031,McKinley,NM
5032,14468,35031,McKinley,NM
13283,14469,35031,McKinley,NM
5030,14470,35031,McKinley,NM
13277,14471,35031,McKinley,NM
13266,14472,35043,Sandoval,NM
5029,14473,35043,Sandoval,NM
13259,14474,35043,Sandoval,NM
5028,14475,35043,Sandoval,NM
13247,14476,35049,Santa Fe,NM
5027,14477,35049,Santa Fe,NM
13245,14478,35047,San Miguel,NM
5026,14479,35047,San Miguel,NM
13233,14480,35047,San Miguel,NM
13226,14481,35047,San Miguel,NM
5025,14482,35047,San Miguel,NM
13218,14483,35047,San Miguel,NM
5024,14484,35047,San Miguel,NM
13210,14485,35047,San Miguel,NM
5021,14486,35021,Harding,NM
13207,14487,35037,Quay,NM
5019,14488,35037,Quay,NM
13194,14489,48359,Oldham,TX
5018,14490,48359,Oldham,TX
13183,14491,48359,Oldham,TX
13172,14492,48375,Potter,TX
5017,14493,48375,Potter,TX
13158,14494,48375,Potter,TX
5016,14495,48065,Carson,TX
13139,14496,48065,Carson,TX
5015,14497,48179,Gray,TX
13137,14498,48179,Gray,TX
5014,14499,48483,Wheeler,TX
13120,14500,48483,Wheeler,TX
13107,14501,40009,Beckham,OK
5013,14502,40009,Beckham,OK
13094,14503,40009,Beckham,OK
5011,14504,40149,Washita,OK
13083,14505,40149,Washita,OK
5009,14506,40015,Caddo,OK
13081,14507,40015,Caddo,OK
5004,14508,40017,Canadian,OK
13068,14509,40017,Canadian,OK
5003,14510,40109,Oklahoma,OK
13056,14511,40027,Cleveland,OK
13043,14512,40125,Pottawatomie,OK
4997,14513,40125,Pottawatomie,OK
13031,14514,40133,Seminole,OK
4995,14515,40107,Okfuskee,OK
13016,14516,40107,Okfuskee,OK
4990,14517,40091,McIntosh,OK
13013,14518,40091,McIntosh,OK
4987,14519,40091,McIntosh,OK
12998,14520,40061,Haskell,OK
12985,14521,40135,Sequoyah,OK
4984,14522,40135,Sequoyah,OK
12970,14523,05131,Sebastian,AR
4980,14524,05131,Sebastian,AR
12954,14525,05047,Franklin,AR
4977,14526,05083,Logan,AR
12952,14527,05071,Johnson,AR
4974,14528,05115,Pope,AR
12933,14529,05115,Pope,AR
4972,14530,05029,Conway,AR
12917,14531,05141,Van Buren,AR
12903,14532,05023,Cleburne,AR
4969,14533,05145,White,AR
12886,14534,05145,White,AR
4968,14535,05147,Woodruff,AR
12868,14536,05067,Jackson,AR
4965,14537,05037,Cross,AR
12867,14538,05037,Cross,AR
4962,14539,05035,Crittenden,AR
12852,14540,05035,Crittenden,AR
12839,14541,47157,Shelby,TN
4959,14542,47167,Tipton,TN
12828,14543,47047,Fayette,TN
4955,14544,47069,Hardeman,TN
12812,14545,47069,Hardeman,TN
4951,14546,47023,Chester,TN
12807,14547,47071,Hardin,TN
4948,14548,47071,Hardin,TN
12794,14549,47181,Wayne,TN
4945,14550,47181,Wayne,TN
12779,14551,47099,Lawrence,TN
12767,14552,47055,Giles,TN
