weather_grid (Trip)	stationID (Meridith)	lat	lon
3720	14775	35.625	-90.375
3475	14478	35.375	-105.625
3552	14555	35.375	-86.375
2912	13743	34.625	-112.375
3043	13874	34.625	-79.625
3674	14729	35.625	-101.875
3721	14776	35.625	-90.125
3284	14231	35.125	-108.375
3383	14330	35.125	-83.625
2555	13258	34.125	-115.625
2732	13500	34.375	-114.125
2877	13645	34.375	-77.875
3673	14728	35.625	-102.125
3722	14777	35.625	-89.875
3096	13986	34.875	-110.625
3213	14103	34.875	-81.375
2213	12775	33.625	-118.375
3474	14477	35.375	-105.875
3553	14556	35.375	-86.125
2380	13016	33.875	-117.125
3672	14727	35.625	-102.375
3723	14778	35.625	-89.625
3283	14230	35.125	-108.625
3384	14331	35.125	-83.375
2911	13742	34.625	-112.625
3044	13875	34.625	-79.375
3473	14476	35.375	-106.125
3554	14557	35.375	-85.875
3671	14726	35.625	-102.625
3724	14779	35.625	-89.375
3095	13985	34.875	-110.875
3214	14104	34.875	-81.125
2731	13499	34.375	-114.375
2878	13646	34.375	-77.625
2554	13257	34.125	-115.875
3670	14725	35.625	-102.875
3725	14780	35.625	-89.125
3282	14229	35.125	-108.875
3385	14332	35.125	-83.125
3472	14475	35.375	-106.375
3555	14558	35.375	-85.625
3669	14724	35.625	-103.125
3726	14781	35.625	-88.875
2910	13741	34.625	-112.875
3045	13876	34.625	-79.125
2379	13015	33.875	-117.375
3094	13984	34.875	-111.125
3215	14105	34.875	-80.875
3471	14474	35.375	-106.625
3556	14559	35.375	-85.375
3668	14723	35.625	-103.375
3727	14782	35.625	-88.625
3281	14228	35.125	-109.125
3386	14333	35.125	-82.875
2730	13498	34.375	-114.625
2553	13256	34.125	-116.125
3667	14722	35.625	-103.625
3728	14783	35.625	-88.375
3882	14988	35.875	-96.125
3883	14989	35.875	-95.875
3470	14473	35.375	-106.875
3557	14560	35.375	-85.125
3881	14987	35.875	-96.375
3884	14990	35.875	-95.625
2909	13740	34.625	-113.125
3046	13877	34.625	-78.875
3880	14986	35.875	-96.625
3885	14991	35.875	-95.375
3879	14985	35.875	-96.875
3886	14992	35.875	-95.125
3093	13983	34.875	-111.375
3216	14106	34.875	-80.625
3878	14984	35.875	-97.125
3887	14993	35.875	-94.875
3877	14983	35.875	-97.375
3888	14994	35.875	-94.625
3280	14227	35.125	-109.375
3387	14334	35.125	-82.625
3876	14982	35.875	-97.625
3889	14995	35.875	-94.375
2378	13014	33.875	-117.625
3666	14721	35.625	-103.875
3729	14784	35.625	-88.125
3875	14981	35.875	-97.875
3890	14996	35.875	-94.125
3874	14980	35.875	-98.125
3891	14997	35.875	-93.875
3469	14472	35.375	-107.125
3558	14561	35.375	-84.875
2729	13497	34.375	-114.875
3873	14979	35.875	-98.375
3892	14998	35.875	-93.625
3665	14720	35.625	-104.125
3730	14785	35.625	-87.875
3872	14978	35.875	-98.625
3893	14999	35.875	-93.375
2552	13255	34.125	-116.375
3871	14977	35.875	-98.875
3894	15000	35.875	-93.125
3279	14226	35.125	-109.625
3388	14335	35.125	-82.375
2908	13739	34.625	-113.375
3047	13878	34.625	-78.625
3092	13982	34.875	-111.625
3217	14107	34.875	-80.375
3870	14976	35.875	-99.125
3895	15001	35.875	-92.875
3664	14719	35.625	-104.375
3731	14786	35.625	-87.625
3468	14471	35.375	-107.375
3559	14562	35.375	-84.625
3869	14975	35.875	-99.375
3896	15002	35.875	-92.625
3868	14974	35.875	-99.625
3897	15003	35.875	-92.375
2377	13013	33.875	-117.875
3867	14973	35.875	-99.875
3898	15004	35.875	-92.125
3663	14718	35.625	-104.625
3732	14787	35.625	-87.375
2728	13496	34.375	-115.125
3278	14225	35.125	-109.875
3389	14336	35.125	-82.125
3467	14470	35.375	-107.625
3560	14563	35.375	-84.375
3866	14972	35.875	-100.125
3899	15005	35.875	-91.875
3091	13981	34.875	-111.875
3218	14108	34.875	-80.125
2551	13254	34.125	-116.625
2907	13738	34.625	-113.625
3048	13879	34.625	-78.375
3865	14971	35.875	-100.375
3900	15006	35.875	-91.625
3662	14717	35.625	-104.875
3733	14788	35.625	-87.125
3864	14970	35.875	-100.625
3901	15007	35.875	-91.375
3277	14224	35.125	-110.125
3390	14337	35.125	-81.875
3466	14469	35.375	-107.875
3561	14564	35.375	-84.125
3863	14969	35.875	-100.875
3902	15008	35.875	-91.125
3661	14716	35.625	-105.125
3734	14789	35.625	-86.875
2376	13012	33.875	-118.125
2727	13495	34.375	-115.375
3090	13980	34.875	-112.125
3219	14109	34.875	-79.875
3862	14968	35.875	-101.125
3903	15009	35.875	-90.875
2906	13737	34.625	-113.875
3049	13880	34.625	-78.125
2550	13253	34.125	-116.875
3660	14715	35.625	-105.375
3735	14790	35.625	-86.625
3861	14967	35.875	-101.375
3904	15010	35.875	-90.625
3465	14468	35.375	-108.125
3562	14565	35.375	-83.875
3276	14223	35.125	-110.375
3391	14338	35.125	-81.625
3860	14966	35.875	-101.625
3905	15011	35.875	-90.375
3089	13979	34.875	-112.375
3220	14110	34.875	-79.625
3659	14714	35.625	-105.625
3736	14791	35.625	-86.375
3859	14965	35.875	-101.875
3906	15012	35.875	-90.125
2726	13494	34.375	-115.625
3464	14467	35.375	-108.375
3563	14566	35.375	-83.625
2905	13736	34.625	-114.125
3050	13881	34.625	-77.875
2375	13011	33.875	-118.375
3275	14222	35.125	-110.625
3392	14339	35.125	-81.375
3858	14964	35.875	-102.125
3907	15013	35.875	-89.875
3658	14713	35.625	-105.875
3737	14792	35.625	-86.125
2549	13252	34.125	-117.125
3857	14963	35.875	-102.375
3908	15014	35.875	-89.625
3463	14466	35.375	-108.625
3564	14567	35.375	-83.375
3088	13978	34.875	-112.625
3221	14111	34.875	-79.375
3657	14712	35.625	-106.125
3738	14793	35.625	-85.875
3856	14962	35.875	-102.625
3909	15015	35.875	-89.375
3274	14221	35.125	-110.875
3393	14340	35.125	-81.125
2725	13493	34.375	-115.875
2904	13735	34.625	-114.375
3051	13882	34.625	-77.625
3855	14961	35.875	-102.875
3910	15016	35.875	-89.125
3462	14465	35.375	-108.875
3565	14568	35.375	-83.125
3656	14711	35.625	-106.375
3739	14794	35.625	-85.625
2548	13251	34.125	-117.375
3087	13977	34.875	-112.875
3222	14112	34.875	-79.125
3854	14960	35.875	-103.125
3911	15017	35.875	-88.875
3273	14220	35.125	-111.125
3394	14341	35.125	-80.875
3655	14710	35.625	-106.625
3740	14795	35.625	-85.375
3461	14464	35.375	-109.125
3566	14569	35.375	-82.875
2903	13734	34.625	-114.625
3052	13883	34.625	-77.375
3853	14959	35.875	-103.375
3912	15018	35.875	-88.625
2724	13492	34.375	-116.125
3852	14958	35.875	-103.625
3913	15019	35.875	-88.375
3086	13976	34.875	-113.125
3223	14113	34.875	-78.875
3654	14709	35.625	-106.875
3741	14796	35.625	-85.125
4067	15224	36.125	-96.125
4068	15225	36.125	-95.875
4066	15223	36.125	-96.375
4069	15226	36.125	-95.625
4065	15222	36.125	-96.625
4070	15227	36.125	-95.375
3272	14219	35.125	-111.375
3395	14342	35.125	-80.625
4064	15221	36.125	-96.875
4071	15228	36.125	-95.125
2547	13250	34.125	-117.625
4063	15220	36.125	-97.125
4072	15229	36.125	-94.875
3460	14463	35.375	-109.375
3567	14570	35.375	-82.625
4062	15219	36.125	-97.375
4073	15230	36.125	-94.625
3851	14957	35.875	-103.875
3914	15020	35.875	-88.125
4061	15218	36.125	-97.625
4074	15231	36.125	-94.375
4060	15217	36.125	-97.875
4075	15232	36.125	-94.125
2902	13733	34.625	-114.875
3053	13884	34.625	-77.125
4059	15216	36.125	-98.125
4076	15233	36.125	-93.875
3653	14708	35.625	-107.125
3742	14797	35.625	-84.875
4058	15215	36.125	-98.375
4077	15234	36.125	-93.625
2723	13491	34.375	-116.375
3850	14956	35.875	-104.125
3915	15021	35.875	-87.875
4057	15214	36.125	-98.625
4078	15235	36.125	-93.375
3085	13975	34.875	-113.375
3224	14114	34.875	-78.625
3459	14462	35.375	-109.625
3568	14571	35.375	-82.375
3271	14218	35.125	-111.625
3396	14343	35.125	-80.375
4056	15213	36.125	-98.875
4079	15236	36.125	-93.125
4055	15212	36.125	-99.125
4080	15237	36.125	-92.875
3849	14955	35.875	-104.375
3916	15022	35.875	-87.625
3652	14707	35.625	-107.375
3743	14798	35.625	-84.625
4054	15211	36.125	-99.375
4081	15238	36.125	-92.625
2546	13249	34.125	-117.875
4053	15210	36.125	-99.625
4082	15239	36.125	-92.375
2901	13732	34.625	-115.125
3054	13885	34.625	-76.875
3848	14954	35.875	-104.625
3917	15023	35.875	-87.375
4052	15209	36.125	-99.875
4083	15240	36.125	-92.125
3458	14461	35.375	-109.875
3569	14572	35.375	-82.125
2722	13490	34.375	-116.625
3270	14217	35.125	-111.875
3397	14344	35.125	-80.125
3651	14706	35.625	-107.625
3744	14799	35.625	-84.375
3084	13974	34.875	-113.625
3225	14115	34.875	-78.375
4051	15208	36.125	-100.125
4084	15241	36.125	-91.875
4050	15207	36.125	-100.375
4085	15242	36.125	-91.625
3847	14953	35.875	-104.875
3918	15024	35.875	-87.125
4049	15206	36.125	-100.625
4086	15243	36.125	-91.375
3457	14460	35.375	-110.125
3570	14573	35.375	-81.875
3650	14705	35.625	-107.875
3745	14800	35.625	-84.125
2545	13248	34.125	-118.125
2900	13731	34.625	-115.375
3055	13886	34.625	-76.625
4048	15205	36.125	-100.875
4087	15244	36.125	-91.125
3846	14952	35.875	-105.125
3919	15025	35.875	-86.875
3269	14216	35.125	-112.125
3398	14345	35.125	-79.875
3083	13973	34.875	-113.875
3226	14116	34.875	-78.125
4047	15204	36.125	-101.125
4088	15245	36.125	-90.875
2721	13489	34.375	-116.875
3845	14951	35.875	-105.375
3920	15026	35.875	-86.625
3649	14704	35.625	-108.125
3746	14801	35.625	-83.875
4046	15203	36.125	-101.375
4089	15246	36.125	-90.625
3456	14459	35.375	-110.375
3571	14574	35.375	-81.625
4045	15202	36.125	-101.625
4090	15247	36.125	-90.375
3268	14215	35.125	-112.375
3399	14346	35.125	-79.625
3844	14950	35.875	-105.625
3921	15027	35.875	-86.375
2899	13730	34.625	-115.625
4044	15201	36.125	-101.875
4091	15248	36.125	-90.125
2544	13247	34.125	-118.375
3648	14703	35.625	-108.375
3747	14802	35.625	-83.625
3082	13972	34.875	-114.125
3227	14117	34.875	-77.875
2374	13006	33.875	-119.625
3455	14458	35.375	-110.625
3572	14575	35.375	-81.375
2720	13488	34.375	-117.125
4043	15200	36.125	-102.125
4092	15249	36.125	-89.875
3843	14949	35.875	-105.875
3922	15028	35.875	-86.125
4042	15199	36.125	-102.375
4093	15250	36.125	-89.625
3267	14214	35.125	-112.625
3400	14347	35.125	-79.375
3647	14702	35.625	-108.625
3748	14803	35.625	-83.375
3842	14948	35.875	-106.125
3923	15029	35.875	-85.875
2898	13729	34.625	-115.875
4041	15198	36.125	-102.625
4094	15251	36.125	-89.375
3081	13971	34.875	-114.375
3228	14118	34.875	-77.625
3454	14457	35.375	-110.875
3573	14576	35.375	-81.125
2543	13246	34.125	-118.625
4040	15197	36.125	-102.875
4095	15252	36.125	-89.125
3646	14701	35.625	-108.875
3749	14804	35.625	-83.125
2373	13005	33.875	-119.875
2719	13487	34.375	-117.375
3841	14947	35.875	-106.375
3924	15030	35.875	-85.625
3266	14213	35.125	-112.875
3401	14348	35.125	-79.125
4039	15196	36.125	-103.125
4096	15253	36.125	-88.875
3453	14456	35.375	-111.125
3574	14577	35.375	-80.875
3080	13970	34.875	-114.625
3229	14119	34.875	-77.375
3840	14946	35.875	-106.625
3925	15031	35.875	-85.375
2897	13728	34.625	-116.125
3645	14700	35.625	-109.125
3750	14805	35.625	-82.875
4038	15195	36.125	-103.375
4097	15254	36.125	-88.625
2542	13245	34.125	-118.875
3265	14212	35.125	-113.125
3402	14349	35.125	-78.875
4037	15194	36.125	-103.625
4098	15255	36.125	-88.375
3839	14945	35.875	-106.875
3926	15032	35.875	-85.125
2718	13486	34.375	-117.625
3452	14455	35.375	-111.375
3575	14578	35.375	-80.625
2372	13004	33.875	-120.125
4253	15460	36.375	-96.125
4254	15461	36.375	-95.875
4252	15459	36.375	-96.375
4255	15462	36.375	-95.625
4251	15458	36.375	-96.625
4256	15463	36.375	-95.375
4250	15457	36.375	-96.875
4257	15464	36.375	-95.125
3644	14699	35.625	-109.375
3751	14806	35.625	-82.625
4249	15456	36.375	-97.125
4258	15465	36.375	-94.875
4248	15455	36.375	-97.375
4259	15466	36.375	-94.625
4036	15193	36.125	-103.875
4099	15256	36.125	-88.125
4247	15454	36.375	-97.625
4260	15467	36.375	-94.375
3079	13969	34.875	-114.875
3230	14120	34.875	-77.125
4246	15453	36.375	-97.875
4261	15468	36.375	-94.125
2896	13727	34.625	-116.375
4245	15452	36.375	-98.125
4262	15469	36.375	-93.875
3838	14944	35.875	-107.125
3927	15033	35.875	-84.875
4244	15451	36.375	-98.375
4263	15470	36.375	-93.625
4035	15192	36.125	-104.125
4100	15257	36.125	-87.875
3264	14211	35.125	-113.375
3403	14350	35.125	-78.625
4243	15450	36.375	-98.625
4264	15471	36.375	-93.375
3451	14454	35.375	-111.625
3576	14579	35.375	-80.375
3643	14698	35.625	-109.625
3752	14807	35.625	-82.375
4242	15449	36.375	-98.875
4265	15472	36.375	-93.125
2541	13244	34.125	-119.125
4241	15448	36.375	-99.125
4266	15473	36.375	-92.875
3837	14943	35.875	-107.375
3928	15034	35.875	-84.625
2717	13485	34.375	-117.875
4034	15191	36.125	-104.375
4101	15258	36.125	-87.625
4240	15447	36.375	-99.375
4267	15474	36.375	-92.625
3078	13968	34.875	-115.125
3231	14121	34.875	-76.875
4239	15446	36.375	-99.625
4268	15475	36.375	-92.375
3642	14697	35.625	-109.875
3753	14808	35.625	-82.125
4033	15190	36.125	-104.625
4102	15259	36.125	-87.375
2895	13726	34.625	-116.625
4238	15445	36.375	-99.875
4269	15476	36.375	-92.125
3450	14453	35.375	-111.875
3577	14580	35.375	-80.125
3263	14210	35.125	-113.625
3404	14351	35.125	-78.375
3836	14942	35.875	-107.625
3929	15035	35.875	-84.375
4237	15444	36.375	-100.125
4270	15477	36.375	-91.875
4032	15189	36.125	-104.875
4103	15260	36.125	-87.125
4236	15443	36.375	-100.375
4271	15478	36.375	-91.625
4235	15442	36.375	-100.625
4272	15479	36.375	-91.375
3641	14696	35.625	-110.125
3754	14809	35.625	-81.875
2716	13484	34.375	-118.125
3835	14941	35.875	-107.875
3930	15036	35.875	-84.125
3077	13967	34.875	-115.375
3232	14122	34.875	-76.625
3449	14452	35.375	-112.125
3578	14581	35.375	-79.875
4031	15188	36.125	-105.125
4104	15261	36.125	-86.875
4234	15441	36.375	-100.875
4273	15480	36.375	-91.125
3262	14209	35.125	-113.875
3405	14352	35.125	-78.125
2894	13725	34.625	-116.875
4233	15440	36.375	-101.125
4274	15481	36.375	-90.875
3834	14940	35.875	-108.125
3931	15037	35.875	-83.875
4030	15187	36.125	-105.375
4105	15262	36.125	-86.625
3640	14695	35.625	-110.375
3755	14810	35.625	-81.625
4232	15439	36.375	-101.375
4275	15482	36.375	-90.625
3448	14451	35.375	-112.375
3579	14582	35.375	-79.625
4231	15438	36.375	-101.625
4276	15483	36.375	-90.375
3076	13966	34.875	-115.625
3233	14123	34.875	-76.375
2715	13483	34.375	-118.375
4029	15186	36.125	-105.625
4106	15263	36.125	-86.375
2540	13242	34.125	-119.625
3261	14208	35.125	-114.125
3406	14353	35.125	-77.875
3833	14939	35.875	-108.375
3932	15038	35.875	-83.625
4230	15437	36.375	-101.875
4277	15484	36.375	-90.125
2893	13724	34.625	-117.125
3639	14694	35.625	-110.625
3756	14811	35.625	-81.375
4229	15436	36.375	-102.125
4278	15485	36.375	-89.875
4028	15185	36.125	-105.875
4107	15264	36.125	-86.125
3447	14450	35.375	-112.625
3580	14583	35.375	-79.375
3832	14938	35.875	-108.625
3933	15039	35.875	-83.375
4228	15435	36.375	-102.375
4279	15486	36.375	-89.625
3075	13965	34.875	-115.875
4027	15184	36.125	-106.125
4108	15265	36.125	-85.875
3260	14207	35.125	-114.375
3407	14354	35.125	-77.625
3638	14693	35.625	-110.875
3757	14812	35.625	-81.125
4227	15434	36.375	-102.625
4280	15487	36.375	-89.375
2714	13482	34.375	-118.625
2539	13241	34.125	-119.875
2892	13723	34.625	-117.375
3831	14937	35.875	-108.875
3934	15040	35.875	-83.125
4226	15433	36.375	-102.875
4281	15488	36.375	-89.125
4026	15183	36.125	-106.375
4109	15266	36.125	-85.625
3446	14449	35.375	-112.875
3581	14584	35.375	-79.125
4225	15432	36.375	-103.125
4282	15489	36.375	-88.875
3637	14692	35.625	-111.125
3758	14813	35.625	-80.875
3259	14206	35.125	-114.625
3408	14355	35.125	-77.375
3074	13964	34.875	-116.125
4025	15182	36.125	-106.625
4110	15267	36.125	-85.375
3830	14936	35.875	-109.125
3935	15041	35.875	-82.875
4224	15431	36.375	-103.375
4283	15490	36.375	-88.625
2713	13481	34.375	-118.875
3445	14448	35.375	-113.125
3582	14585	35.375	-78.875
2891	13722	34.625	-117.625
2538	13240	34.125	-120.125
4223	15430	36.375	-103.625
4284	15491	36.375	-88.375
3636	14691	35.625	-111.375
3759	14814	35.625	-80.625
4024	15181	36.125	-106.875
4111	15268	36.125	-85.125
4438	15696	36.625	-96.125
4439	15697	36.625	-95.875
4437	15695	36.625	-96.375
4440	15698	36.625	-95.625
3829	14935	35.875	-109.375
3936	15042	35.875	-82.625
4436	15694	36.625	-96.625
4441	15699	36.625	-95.375
4435	15693	36.625	-96.875
4442	15700	36.625	-95.125
4434	15692	36.625	-97.125
4443	15701	36.625	-94.875
4433	15691	36.625	-97.375
4444	15702	36.625	-94.625
3258	14205	35.125	-114.875
3409	14356	35.125	-77.125
4222	15429	36.375	-103.875
4285	15492	36.375	-88.125
4432	15690	36.625	-97.625
4445	15703	36.625	-94.375
3073	13963	34.875	-116.375
4431	15689	36.625	-97.875
4446	15704	36.625	-94.125
4023	15180	36.125	-107.125
4112	15269	36.125	-84.875
4430	15688	36.625	-98.125
4447	15705	36.625	-93.875
4429	15687	36.625	-98.375
4448	15706	36.625	-93.625
3444	14447	35.375	-113.375
3583	14586	35.375	-78.625
4221	15428	36.375	-104.125
4286	15493	36.375	-87.875
3635	14690	35.625	-111.625
3760	14815	35.625	-80.375
4428	15686	36.625	-98.625
4449	15707	36.625	-93.375
3828	14934	35.875	-109.625
3937	15043	35.875	-82.375
2712	13480	34.375	-119.125
4427	15685	36.625	-98.875
4450	15708	36.625	-93.125
2890	13721	34.625	-117.875
4426	15684	36.625	-99.125
4451	15709	36.625	-92.875
4022	15179	36.125	-107.375
4113	15270	36.125	-84.625
4220	15427	36.375	-104.375
4287	15494	36.375	-87.625
4425	15683	36.625	-99.375
4452	15710	36.625	-92.625
3257	14204	35.125	-115.125
3410	14357	35.125	-76.875
4424	15682	36.625	-99.625
4453	15711	36.625	-92.375
3072	13962	34.875	-116.625
3827	14933	35.875	-109.875
3938	15044	35.875	-82.125
4219	15426	36.375	-104.625
4288	15495	36.375	-87.375
3634	14689	35.625	-111.875
3761	14816	35.625	-80.125
3443	14446	35.375	-113.625
3584	14587	35.375	-78.375
4423	15681	36.625	-99.875
4454	15712	36.625	-92.125
4021	15178	36.125	-107.625
4114	15271	36.125	-84.375
4422	15680	36.625	-100.125
4455	15713	36.625	-91.875
4218	15425	36.375	-104.875
4289	15496	36.375	-87.125
4421	15679	36.625	-100.375
4456	15714	36.625	-91.625
2711	13479	34.375	-119.375
2889	13720	34.625	-118.125
3826	14932	35.875	-110.125
3939	15045	35.875	-81.875
3256	14203	35.125	-115.375
3411	14358	35.125	-76.625
4420	15678	36.625	-100.625
4457	15715	36.625	-91.375
4020	15177	36.125	-107.875
4115	15272	36.125	-84.125
3633	14688	35.625	-112.125
3762	14817	35.625	-79.875
4217	15424	36.375	-105.125
4290	15497	36.375	-86.875
3442	14445	35.375	-113.875
3585	14588	35.375	-78.125
4419	15677	36.625	-100.875
4458	15716	36.625	-91.125
3071	13961	34.875	-116.875
4418	15676	36.625	-101.125
4459	15717	36.625	-90.875
4019	15176	36.125	-108.125
4116	15273	36.125	-83.875
4216	15423	36.375	-105.375
4291	15498	36.375	-86.625
3825	14931	35.875	-110.375
3940	15046	35.875	-81.625
4417	15675	36.625	-101.375
4460	15718	36.625	-90.625
3632	14687	35.625	-112.375
3763	14818	35.625	-79.625
3255	14202	35.125	-115.625
3412	14359	35.125	-76.375
2888	13719	34.625	-118.375
2710	13478	34.375	-119.625
4416	15674	36.625	-101.625
4461	15719	36.625	-90.375
3441	14444	35.375	-114.125
3586	14589	35.375	-77.875
4215	15422	36.375	-105.625
4292	15499	36.375	-86.375
4018	15175	36.125	-108.375
4117	15274	36.125	-83.625
3070	13960	34.875	-117.125
4415	15673	36.625	-101.875
4462	15720	36.625	-90.125
3824	14930	35.875	-110.625
3941	15047	35.875	-81.375
4414	15672	36.625	-102.125
4463	15721	36.625	-89.875
4214	15421	36.375	-105.875
4293	15500	36.375	-86.125
3631	14686	35.625	-112.625
3764	14819	35.625	-79.375
4017	15174	36.125	-108.625
4118	15275	36.125	-83.375
4413	15671	36.625	-102.375
4464	15722	36.625	-89.625
3254	14201	35.125	-115.875
3440	14443	35.375	-114.375
3587	14590	35.375	-77.625
4213	15420	36.375	-106.125
4294	15501	36.375	-85.875
2887	13718	34.625	-118.625
3823	14929	35.875	-110.875
3942	15048	35.875	-81.125
2709	13477	34.375	-119.875
4412	15670	36.625	-102.625
4465	15723	36.625	-89.375
3069	13959	34.875	-117.375
4016	15173	36.125	-108.875
4119	15276	36.125	-83.125
4411	15669	36.625	-102.875
4466	15724	36.625	-89.125
3630	14685	35.625	-112.875
3765	14820	35.625	-79.125
4212	15419	36.375	-106.375
4295	15502	36.375	-85.625
3822	14928	35.875	-111.125
3943	15049	35.875	-80.875
4410	15668	36.625	-103.125
4467	15725	36.625	-88.875
3439	14442	35.375	-114.625
3588	14591	35.375	-77.375
3253	14200	35.125	-116.125
4015	15172	36.125	-109.125
4120	15277	36.125	-82.875
4211	15418	36.375	-106.625
4296	15503	36.375	-85.375
2886	13717	34.625	-118.875
4409	15667	36.625	-103.375
4468	15726	36.625	-88.625
2708	13476	34.375	-120.125
3629	14684	35.625	-113.125
3766	14821	35.625	-78.875
3068	13958	34.875	-117.625
3821	14927	35.875	-111.375
3944	15050	35.875	-80.625
4408	15666	36.625	-103.625
4469	15727	36.625	-88.375
4210	15417	36.375	-106.875
4297	15504	36.375	-85.125
4014	15171	36.125	-109.375
4121	15278	36.125	-82.625
4624	15932	36.875	-96.125
4625	15933	36.875	-95.875
4623	15931	36.875	-96.375
4626	15934	36.875	-95.625
4622	15930	36.875	-96.625
4627	15935	36.875	-95.375
3438	14441	35.375	-114.875
3589	14592	35.375	-77.125
4621	15929	36.875	-96.875
4628	15936	36.875	-95.125
4620	15928	36.875	-97.125
4629	15937	36.875	-94.875
3252	14199	35.125	-116.375
3413	14362	35.125	-75.625
4619	15927	36.875	-97.375
